battery_kwh,controller,season,days,ch4_kg_per_day,lcom,curtail_frac,night_share,efc_per_day,soc_min,soc_max,limiting,bus_trips,bus_interventions,shed_kwh,unserved_kwh,utilisation,capex_eur,operating_margin_eur,wall_s,planned_eur,realised_eur,plan_bias,windows,divergence_rms,duty_contactor,duty_night_contactor,starts_contactor,uptime_h_contactor,offdraw_kW_contactor,idle_kWh_contactor,duty_calciner,duty_night_calciner,starts_calciner,uptime_h_calciner,offdraw_kW_calciner,idle_kWh_calciner,duty_electrolyser,duty_night_electrolyser,starts_electrolyser,uptime_h_electrolyser,offdraw_kW_electrolyser,idle_kWh_electrolyser,duty_sabatier,duty_night_sabatier,starts_sabatier,uptime_h_sabatier,offdraw_kW_sabatier,idle_kWh_sabatier,kiln_hot_h,kiln_T_max,nmpc_used,nmpc_failed,nmpc_iterations,nmpc_solve_time_s,nmpc_predicted_shed_kWh,edit_mean,edit_max,bind_bus_balance,bind_band_ceiling,bind_rate_limit,bind_state_box,bind_battery.soc.lo,bind_battery.soc.hi,bind_solids.n_cao.lo,bind_solids.n_cao.hi,bind_solids.n_caco3.lo,bind_solids.n_caco3.hi,bind_calciner.temperature_K.lo,bind_calciner.temperature_K.hi,bind_electrolyser.temperature_K.lo,bind_electrolyser.temperature_K.hi,bind_gas.n_h2.lo,bind_gas.n_h2.hi,bind_gas.n_co2.lo,bind_gas.n_co2.hi,bind_water.mass_kg.lo,bind_water.mass_kg.hi,bind_sabatier.temperature_K.lo,bind_sabatier.temperature_K.hi,cf_bus_deficit_W,cf_bus_deficit_W_frac
500.0,dispatch-nmpc,summer,7.0,113.60198876289871,6.111435966424872,0.3121386064613888,0.3153000204229914,0.6493909124095454,0.09999861111921461,0.9354861245448135,solar,618,5314,3060.99970962679,0.008643573532320106,0.3760310455890631,2074903.2459634205,4238.76567999676,542.4011877002195,4346.255588252077,1684.7614129989702,-0.6123648554970219,55,0.046814939168682845,0.38095238095238093,0.0,1.0,9.142857142857142,8.244614546626394e-10,1.5999999967021539,0.8910714285714286,0.8428499242041435,4.142857142857143,5.162068965517241,6.183460909969796e-09,81.09204268895455,0.9365079365079365,0.9113188479029813,3.5714285714285716,6.293333333333334,3.091730454984898e-08,1133.2499976641977,0.9202380952380952,0.8794845881758464,1.1428571428571428,19.325,6.801807000966775e-08,251.39718729289038,51.71666666666667,1265.1726254524951,1.0,0.0,23.42956349206349,0.3134531444428296,1.7980365117259908e-09,0.02327816434443813,0.8399437418346541,0.2916217684122876,270.45579762045287,30.812901867054006,0.012875946646441634,0.0005527994400679966,0.0004145537576091322,0.00018725050128082555,0.0007998632872656567,0.0007998632872759204,0.00018725050127498826,0.00032400032388684016,0.0014287529544759414,0.0008919132361947727,0.002614371591734225,0.0006457883403863152,0.0003850053828872445,0.00046373337158585125,0.001524231511652821,0.0003046561088731068,0.000319296134186659,0.0005342268399117357,0.000498390075891601,23982.185635367885,1.0
500.0,dispatch-nmpc,autumn,7.0,95.35922279950299,7.286000969967971,0.2792897306958289,0.4615065829834071,0.6724783825783929,0.09998651159040085,0.9119416556655325,solar,1034,5347,2318.400637304243,2.096665410742086e-07,0.3230779277373384,2074903.2459634205,3532.599005835565,596.7470796997659,3540.4109441769638,1383.516975270612,-0.6092213595864824,52,0.05734005751116081,0.36875,0.03528763095019298,1.1428571428571428,7.74375,8.244614546626394e-10,1.0066666645917721,0.8498015873015873,0.7379158242970042,4.285714285714286,4.758888888888889,6.183460909969796e-09,111.75346505517233,0.8536706349206349,0.7483918397353427,2.142857142857143,9.56111111111111,3.091730454984898e-08,1148.7499976322497,0.8260912698412698,0.7647491269987134,1.1428571428571428,17.347916666666666,6.801807000966775e-08,203.27298215507213,45.11666666666667,1256.5339375485357,1.0,0.0,22.932539682539684,0.3133402288677023,1.7586666812543164e-09,0.026613179019602144,1.1563273307890105,0.4059386205888989,245.60443664768965,21.87704867533781,0.011303113444005449,0.0005363508214572349,0.00034289779070927425,0.0001987056642370625,0.0005721459933861528,0.0005721459933860654,0.00019870566423712112,0.0003288336696052552,0.0012736412600394325,0.0009217655789563267,0.0022647195385456786,0.00036665923108238085,0.0006406366034797535,0.00038333700274261585,0.0011029339377438567,0.00028167572842553387,0.000322130607486735,0.0005484330376976115,0.00044739532078735865,27236.49281239245,1.0
1000.0,dispatch,winter,7.0,54.32112533537421,13.84201802841194,0.21425581344820888,0.3618612935779975,0.34192662731868767,0.12807784965637897,0.8617746783243039,solar,3760,7425,4908.852386329583,0.3175294239997856,0.2437932082449224,2199903.2459634207,1951.884918140884,566.9286625999957,2566.7228577055885,490.70479265012943,-0.8088204999706224,46,0.053766595581463676,0.4107142857142857,0.14935607961197525,2.0,4.928571428571429,8.244614546626394e-10,4.8399999902699555,0.5830357142857143,0.34286670011707643,2.4285714285714284,5.761764705882353,6.183460909969796e-09,88.10187162617343,0.5879960317460318,0.35173105870546917,2.0,7.055952380952381,3.091730454984898e-08,473.49999902404403,0.6856150793650794,0.48653621006857334,1.5714285714285714,10.47121212121212,6.801807000966775e-08,642.8438619844707,30.05,1266.8073659187696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000.0,dispatch,spring,7.0,122.77228436361813,6.276174703101728,0.2638348831398483,0.42060593393916196,0.6764448615268355,0.12369374430606346,0.947709646400045,reactor capacity,315,5940,4875.26184842551,0.42635892337602393,0.3942124024936408,2199903.2459634207,4452.583840109603,274.6590738003142,4386.4961133439165,3259.294936683891,-0.25697074556410276,55,0.03359017777266533,0.42857142857142855,0.07749399694389872,1.0,10.285714285714286,8.244614546626394e-10,3.1733333271276556,0.9270833333333334,0.898057192752674,1.5714285714285714,14.159090909090908,6.183460909969796e-09,212.90030570203947,0.979265873015873,0.9960707269155207,1.1428571428571428,20.564583333333335,3.091730454984898e-08,473.74999902352863,0.9348214285714286,0.9187950229207597,1.0,22.435714285714287,6.801807000966775e-08,331.3734057483916,53.016666666666666,1265.104573505471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000.0,dispatch,summer,7.0,129.4316833472959,5.97065630764815,0.24255902402872048,0.3677098863882911,0.7199901317154375,0.10891108741625978,0.9466406987104959,reactor capacity,340,5595,5320.702401306352,3.3212947013756396e-06,0.41153680403336845,2199903.2459634207,4691.662289809059,228.45454970002174,4552.384070374192,4011.245259664014,-0.11886932261093199,55,0.03119587403835695,0.44642857142857145,0.06467913087417888,1.0,10.714285714285714,8.244614546626394e-10,4.413333324464933,0.9662698412698413,0.9269833249115715,0.7142857142857143,32.46666666666667,6.183460909969796e-09,232.23907131399753,0.9672619047619048,0.9269833249115715,0.5714285714285714,40.625,3.091730454984898e-08,315.2499993502214,0.9761904761904762,0.9393633148054573,0.14285714285714285,164.0,6.801807000966775e-08,350.90971440259335,52.68333333333333,1267.3431329106804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000.0,dispatch,autumn,7.0,111.68123844461788,6.933480788063535,0.1876699568069101,0.5120471230079109,0.7525971291777079,0.1227807444400158,0.9386403490771145,reactor capacity,327,6377,4419.03474496229,2.9432992235039517e-06,0.3607534383141836,2199903.2459634207,3996.0600463425326,287.0732627999969,3891.7194504667254,3128.7363686617973,-0.19605295076278564,55,0.033751624531459315,0.483234126984127,0.2041904061753354,1.7142857142857142,6.765277777777778,8.244614546626394e-10,6.3933333211024195,0.9199404761904761,0.8932181584267598,1.8571428571428572,11.88846153846154,6.183460909969796e-09,223.50181848709528,0.9742063492063492,0.9746370152545488,1.8571428571428572,12.58974358974359,3.091730454984898e-08,495.74999897818327,0.9304563492063492,0.9025914353979048,1.2857142857142858,17.368518518518517,6.801807000966775e-08,424.34769274275675,48.63333333333333,1265.7080452467967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000.0,dispatch-nmpc,winter,7.0,67.03998794192384,11.347753310455879,0.17123039949485513,0.48138479437537274,0.5058544567464942,0.09993831374667418,0.9036268397470267,solar,1417,4859,2930.6058573021105,0.07416565441095006,0.2617226568745248,2199903.2459634207,2376.576933180537,864.9029338997789,2341.5205311901536,792.6266824331509,-0.6614906118161292,48,0.04359865484234502,0.5888888888888889,0.3574176283659475,1.5714285714285714,8.993939393939394,8.244614546626394e-10,6.946666653174809,0.8058531746031746,0.6994480682388359,2.4285714285714284,7.963725490196078,6.183460909969796e-09,60.66051003045741,0.6905753968253968,0.5097842448569995,1.4285714285714286,11.601666666666667,3.091730454984898e-08,629.7499987019886,0.8010912698412699,0.7230306071249373,1.1428571428571428,16.822916666666668,6.801807000966775e-08,718.5685153244656,40.63333333333333,1262.039428897124,1.0,0.0,23.35218253968254,0.31794580982190496,1.5531597767644682e-09,0.01507444034380936,0.4676081194920828,0.14234992131628016,885.7715271770526,36.77649009974569,0.01345007295597365,0.0005412277457386623,0.000385771389363505,0.0002210812450111786,0.0005409760188264606,0.0005409760188293933,0.00022108124500725752,0.0003752370722268944,0.001156086474262651,0.001270938085980144,0.0019262685202271514,0.00027233079398179133,0.0011536708650255346,0.0015082293543217146,0.0008510982638800128,0.0002797881155198233,0.0003509539055267385,0.001001517869913216,0.0008528399723315191,26159.45082510815,1.0
1000.0,dispatch-nmpc,spring,7.0,123.4823255847094,6.2481803163676535,0.25655423115370984,0.4055684073729733,0.6954615560860468,0.0999997222125258,0.9154096331493573,solar,9,2469,2606.0272536512016,2.224875034926299e-07,0.39876213257428983,2199903.2459634207,4472.404768228614,589.6325693000108,4447.736474430929,3962.1121988198433,-0.10918458825131255,55,0.04038791314616164,0.44642857142857145,0.10499890853525431,1.0,10.714285714285714,8.244614546626394e-10,2.79999999439492,0.9574404761904762,0.9222877101069635,0.5714285714285714,40.2125,6.183460909969796e-09,52.87104226015911,0.999702380952381,1.0,0.5714285714285714,41.9875,3.091730454984898e-08,529.4999989086193,0.9464285714285714,0.9225060030561013,0.14285714285714285,159.0,6.801807000966775e-08,226.57198337151365,53.96666666666667,1266.147099082379,1.0,0.0,25.64781746031746,0.32573636854437016,1.837662085842109e-09,0.0167819925865851,0.6202535132895729,0.14828705589587804,353.206818990592,36.78893539036565,0.02057312924087015,0.0009107303758659137,0.0008609975326527398,0.0002462426507297124,0.0006008269769363281,0.0006008269769229473,0.00024624265074738917,0.0003689710691736007,0.00226305222923282,0.0027283771831517994,0.004496876703841378,0.0007428620748570063,0.000609020672829155,0.0005282916127625585,0.003525401623604798,0.0003697491595513452,0.00036895803007026785,0.0005728467107445804,0.0005328550071958078,25797.138306039884,1.0
1000.0,dispatch-nmpc,summer,7.0,128.49346244880758,6.0182329566076564,0.24452464904936363,0.32802515200461124,0.7316302167523799,0.09999847222468063,0.9371775524114023,solar,0,2219,3320.076666201782,1.40170304760782e-06,0.4108286809510278,2199903.2459634207,4651.048663806806,530.8476788001135,4689.993322769966,4290.89611473916,-0.08509547467651704,55,0.036904667873838906,0.4166666666666667,0.019201616978271854,1.1428571428571428,8.75,8.244614546626394e-10,2.359999995154306,0.9702380952380952,0.9242041435068217,0.14285714285714285,163.0,6.183460909969796e-09,64.0414113754228,1.0,1.0,0.14285714285714285,168.0,0.0,403.2499991688399,1.0,1.0,0.14285714285714285,168.0,0.0,299.3512305748692,54.55,1263.785250534581,1.0,0.0,25.58531746031746,0.3218830906793416,1.8402902003872077e-09,0.020541016017671485,0.4854043430438875,0.14555960082198427,339.2235493110221,39.85114231688046,0.02064375095958819,0.0007177785426736858,0.0008884213635964144,0.0003637890662201291,0.0012371495678789707,0.0012371495686254491,0.00036378906534291196,0.0005191485876919496,0.0021445804901213754,0.002500679761137873,0.0043895531789277,0.0009764504989289967,0.0004451285097037993,0.0007169206274455545,0.001800038661695846,0.0005085065315318188,0.0005103611257940043,0.000676860402741014,0.0006474454095306982,24062.668469673397,1.0
1000.0,dispatch-nmpc,autumn,7.0,108.99069184418718,7.094151810619548,0.19859222465640045,0.4755093127002089,0.7294381307316049,0.1105443106626215,0.9118178269897619,solar,0,3188,2886.2801149079496,1.291766645105478e-07,0.35725366410276127,2199903.2459634207,3901.7186581240635,604.045809800271,3960.1135771875065,3712.4133136059186,-0.062548777643268,55,0.040739678970560224,0.4880952380952381,0.21190957544569014,1.0,11.714285714285714,8.244614546626394e-10,3.486666659493727,0.9523809523809523,0.9274030509097593,0.14285714285714285,160.0,6.183460909969796e-09,47.58470859045384,1.0,1.0,0.14285714285714285,168.0,0.0,677.999998602538,0.9464285714285714,0.9274030509097593,0.14285714285714285,159.0,6.801807000966775e-08,345.7830347291173,47.7,1263.1018676401543,1.0,0.0,26.036706349206348,0.3256299552546504,1.8389288176995475e-09,0.019052655383689568,0.8644303943155012,0.16927698651114376,405.49969944557625,35.940785973299526,0.02708501083465157,0.0013255200458722302,0.0016855173773297752,0.00048468128559166007,0.00096124935306122,0.0009612493539594272,0.0004846812849863531,0.0006760095607488388,0.0019073500392365172,0.005152020702198671,0.006359018633094616,0.0012094164269264118,0.000861880819892774,0.0008432584797587842,0.0013105052139892246,0.0006007264422956081,0.0006470579855339112,0.0009061020391352478,0.0007087657910403008,26278.144479625127,1.0
1500.0,dispatch,winter,7.0,55.410409742365914,14.588701164975873,0.255050910604504,0.23085027060687655,0.22729936216952878,0.16793146963788305,0.8456421284666854,reactor capacity,3423,7327,5357.959191606338,0.066500297563798,0.2358765181978492,2324903.2459634207,1994.559316041436,843.7085513002239,2873.575595741917,657.1832678389242,-0.7713012078705211,49,0.066441253131605,0.5313492063492063,0.2676032781401572,1.8571428571428572,6.866666666666666,8.244614546626394e-10,3.059999994165819,0.624702380952381,0.40826225121257737,2.4285714285714284,6.173529411764706,6.183460909969796e-09,77.70205892640836,0.5375992063492063,0.28265596253554104,1.5714285714285714,8.210606060606061,3.091730454984898e-08,422.9999991281322,0.6463293650793651,0.41963539053353405,2.0,7.7559523809523805,6.801807000966775e-08,491.1183470287058,30.783333333333335,1266.781882666972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500.0,dispatch,spring,7.0,136.3465540802211,6.234731133932819,0.2027878631982689,0.4124509099454221,0.7293718352250512,0.12348014938586302,0.9481271167598178,reactor capacity,334,5820,4843.865153856077,7.300378541549435e-06,0.4245760357293169,2324903.2459634207,4810.274913335043,242.0305782002397,4719.026095123716,4008.4953658523323,-0.15056723886430556,55,0.02985663530518466,0.44642857142857145,0.0657061776904606,1.0,10.714285714285714,8.244614546626394e-10,4.633333324127639,0.9668650793650794,0.9576511678672779,0.7142857142857143,32.486666666666665,6.183460909969796e-09,240.40553390655612,0.9675595238095238,0.9576511678672779,0.7142857142857143,32.510000000000005,3.091730454984898e-08,231.74999952232773,0.9726190476190476,0.9576511678672779,0.7142857142857143,32.68,6.801807000966775e-08,207.27374431523907,56.13333333333333,1266.3352186662796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500.0,dispatch,summer,7.0,138.01532329297444,6.149942353347283,0.20131988813075888,0.32422353057740394,0.7126405449334065,0.11114599965027074,0.946427285635825,reactor capacity,180,5526,5650.631699603812,9.006458325651086e-06,0.4314770215426062,2324903.2459634207,4884.32477391348,227.2416877998039,4716.68841156327,4562.298718077267,-0.03273264630063472,55,0.030978277515030184,0.4523809523809524,0.06467913087417888,1.0,10.857142857142858,8.244614546626394e-10,4.139999991565233,0.9821428571428571,0.954522486104093,0.14285714285714285,165.0,6.183460909969796e-09,223.03575707066133,0.9583333333333334,0.9221829206670036,0.14285714285714285,161.0,3.091730454984898e-08,218.74999954912272,0.9821428571428571,0.954522486104093,0.14285714285714285,165.0,6.801807000966775e-08,308.05234566883604,58.266666666666666,1266.0433494681588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500.0,dispatch,autumn,7.0,114.94560010882594,7.358531861555738,0.15220830900899213,0.492494032093353,0.6734459885633811,0.11503084760673817,0.8845625239374734,reactor capacity,228,6537,5281.867228828236,1.0248955272860864e-05,0.37628270621202203,2324903.2459634207,4019.700080812142,399.3951520002447,3920.510974700569,3275.908815692537,-0.16441789429176742,52,0.04076636461289204,0.5320436507936508,0.25179195000918947,1.2857142857142858,9.931481481481482,8.244614546626394e-10,7.719999985374996,0.9297619047619048,0.9053482815658886,1.7142857142857142,13.016666666666666,6.183460909969796e-09,256.8528351058941,0.9793650793650793,0.9779452306561294,1.7142857142857142,13.71111111111111,3.091730454984898e-08,276.49999943009107,0.9330357142857143,0.9053482815658886,1.0,22.392857142857142,6.801807000966775e-08,447.53888432696215,47.55,1266.5615356241483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500.0,dispatch-nmpc,winter,7.0,68.85996187910119,11.92454128105938,0.16563173880301724,0.4718309470387639,0.3772797538743991,0.09994542388810725,0.7954818289445404,solar,839,4434,3285.922406420851,0.024410201604331938,0.2639320948162045,2324903.2459634207,2422.8371729390683,1069.4291739002801,2377.5109587730367,921.784095761624,-0.6122902851992196,52,0.036363419377720425,0.6564484126984127,0.47867536377320624,1.7142857142857142,9.190277777777778,8.244614546626394e-10,6.899999986331136,0.8421626984126984,0.7630038467971233,2.0,10.10595238095238,6.183460909969796e-09,51.69999989350203,0.7129960317460318,0.5398896136477672,1.2857142857142858,13.309259259259258,3.091730454984898e-08,638.2499986844688,0.7696428571428572,0.6613146011038635,1.1428571428571428,16.1625,6.801807000966775e-08,573.2308412640743,35.6,1265.8027046241752,1.0,0.0,23.751984126984127,0.31926777956144337,1.5530455476252345e-09,0.012101214467607622,0.45068811744128545,0.07334304711528997,743.8685144433475,32.37002433160234,0.011184676964735218,0.0006076111815035571,0.0003155951755964994,0.00017607672120824208,0.00047470775179856263,0.0004747077520151427,0.00017607672090088578,0.0002753362807995719,0.001109684710580633,0.001221885396181599,0.0020334921596082637,0.00025671094698987156,0.0008710664090835785,0.0012694142028511733,0.0004037744739722495,0.00023819463740555854,0.00029952909461251084,0.0005950579518563976,0.0003857553977709196,28345.355704692127,1.0
1500.0,dispatch-nmpc,spring,7.0,134.97424593781653,6.3118794441444015,0.1982183147708183,0.405942096570798,0.7537669880871923,0.11517683858494522,0.9348877197697566,solar,8,1857,2826.477042146355,3.771162361469275e-07,0.4280258445360425,2324903.2459634207,4742.809050774275,524.6934663001448,4793.850615140056,4373.383962951451,-0.08770958587250856,55,0.033699857751280635,0.4523809523809524,0.0657061776904606,1.0,10.857142857142858,8.244614546626394e-10,2.7133333277407368,0.9761904761904762,0.9476096922069417,0.14285714285714285,164.0,6.183460909969796e-09,56.75952920754844,0.9992063492063492,0.998253656406898,0.2857142857142857,83.93333333333334,3.091730454984898e-08,300.2499993811386,1.0,1.0,0.14285714285714285,168.0,0.0,234.26789536285253,60.21666666666667,1265.7942051320529,1.0,0.0,23.564484126984127,0.3183134653880852,1.8378872079671014e-09,0.014967030439035184,0.9256480646808118,0.07421538218035661,275.63850342988565,46.97961275480639,0.015018083744567194,0.0004983089836902247,0.0005065632155609235,0.00023680096924083563,0.0008950948203531436,0.0008950948203531442,0.00023680096924114967,0.00034052479920399734,0.0023328246176852795,0.0007413803850171767,0.0031987159434017,0.0009098736159177177,0.00026210496819123664,0.0005563432100096957,0.0016543895874739512,0.00038570688134463707,0.00036850537672195277,0.00044710838346090673,0.0005519421976995225,24559.491138129135,1.0
1500.0,dispatch-nmpc,summer,7.0,138.92713353307545,6.118561127698041,0.1903617242235494,0.3441349676132004,0.730368946418562,0.09999777764791912,0.9372089333102133,solar,2,1468,3406.690841477987,1.6726616395089878e-06,0.43844924819237413,2324903.2459634207,4908.804938938725,530.5831353999674,4880.056863130793,4533.4147211554455,-0.07103239812516449,55,0.03439752246085472,0.5416666666666666,0.20768064679130874,0.8571428571428571,15.166666666666666,8.244614546626394e-10,8.193333316445614,0.9878968253968254,0.9696816574027286,0.2857142857142857,82.98333333333333,6.183460909969796e-09,66.60296467310154,0.9583333333333334,0.9221829206670036,0.14285714285714285,161.0,3.091730454984898e-08,174.99999963929815,1.0,1.0,0.14285714285714285,168.0,0.0,182.27732651292212,64.11666666666666,1264.5001045289316,1.0,0.0,23.123015873015873,0.3147529054568001,1.804152418991064e-09,0.01266917076183682,0.4522424331123717,0.07070286638499115,447.30724122809676,42.7280174202514,0.01616228537087022,0.0004895504039467876,0.0004836334784683206,0.00018812887887441842,0.0014362286879583122,0.0014362286879575153,0.0001881288788718423,0.00027811522491936184,0.0023970307987085395,0.0007842058064121241,0.0033110192043822838,0.0008974248765950651,0.00022327717973855054,0.0005235075131619191,0.0018977910253170976,0.00036254567292199057,0.00033557904516256815,0.00040445574796921235,0.0005254342595043089,22206.124052027088,1.0
1500.0,dispatch-nmpc,autumn,7.0,122.19894950771393,6.977839282518533,0.1162025672087197,0.5105894622326225,0.763771671837774,0.11033857880624016,0.9137867167556336,solar,0,1597,2622.2050960587503,1.6032201529014855e-09,0.39202245383072876,2324903.2459634207,4245.208469086662,669.6585136000067,4331.558092116226,3977.262325043408,-0.08179407029485862,55,0.034881635486448015,0.5535714285714286,0.28469031428046315,0.8571428571428571,15.5,8.244614546626394e-10,4.906666656553272,0.9523809523809523,0.9274030509097593,0.14285714285714285,160.0,6.183460909969796e-09,55.9717220905227,1.0,1.0,0.14285714285714285,168.0,0.0,231.49999952284304,0.9464285714285714,0.9274030509097593,0.14285714285714285,159.0,6.801807000966775e-08,268.26868795539656,56.0,1266.6789853017008,1.0,0.0,23.300595238095237,0.31523659900302026,1.837662523284685e-09,0.019223184888607876,0.8539847472382674,0.0743636491374354,446.8751014676044,43.7396211716851,0.013614859650345786,0.0005199263891269183,0.0005462846422389514,0.00023836765614066544,0.0006891256857386931,0.0006891256854720527,0.0002383676563073656,0.0003694515819925092,0.002020994859685006,0.0008994713412679744,0.0032445630118601966,0.00035243287431891915,0.0006098742516687507,0.0005543933259123252,0.000827526503023775,0.00037219529143674493,0.0003482474777702304,0.0005688241393518589,0.0005256872770328468,23582.007583517367,1.0
